,Unnamed: 0,imageLink,category,cardName,s3_file_name,s3_link,hue,rgb,lightness,hue2
0,0,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5adf5a10/images/finished-goods/Lucky-Me-Mothers-Day-Card_500MSI3523_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,lucky-me-mothers-day-card,lucky-me-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/lucky-me-mothers-day-card,0.0,"[238.12870845416015, 237.63796564800356, 237.51260316752175]",93.26300227876116,12.208544532945004
1,1,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw938058ce/images/finished-goods/Share-a-Love-Thats-Valentines-Day-Card_699VEE8087_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,share-a-love-thats-valentines-day-card,share-a-love-thats-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/share-a-love-thats-valentines-day-card,0.0013613953654339585,"[219.61395069152135, 154.1216676688715, 153.18560833834437]",73.09795275095405,0.8454758592804615
2,2,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw793bc470/images/finished-goods/In-Our-Hearts-Valentines-Day-Card-Male_399VEE7279_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Son,in-our-hearts-valentines-day-card-male,in-our-hearts-valentines-day-card-male,https://greeting-card-images.s3.amazonaws.com/in-our-hearts-valentines-day-card-male,0.02077512920247146,"[170.42439884174746, 32.39267279365479, 33.51529648747325]",39.768053261843576,359.5120149290487
3,3,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwfd3a06ab/images/finished-goods/Grateful-Youre-Mine-Christmas-Card-for-the-Woman-I-Love-root-599XXO7874_XXO7874_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,grateful-youre-mine-christmas-card-for-the-woman-i-love-root-599xxo7874,grateful-youre-mine-christmas-card-for-the-woman-i-love-root-599xxo7874,https://greeting-card-images.s3.amazonaws.com/grateful-youre-mine-christmas-card-for-the-woman-i-love-root-599xxo7874,0.026969563860492717,"[218.5201811642467, 36.87811376049021, 36.89729585719995]",50.07809704406606,359.9936637706285
4,4,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwea4ffdde/images/finished-goods/Queen-of-My-Life-Valentines-Day-Card_799SV2327_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,queen-of-my-life-valentines-day-card,queen-of-my-life-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/queen-of-my-life-valentines-day-card,0.10554495115738692,"[218.74801412180054, 136.0372903795234, 118.16482789055604]",66.06134157105032,10.661302246606848
5,5,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwcba2252a/images/finished-goods/Bicycle-Valentines-Day-Card-for-Granddaughter-and-Her-Husband-root-299VEE2153_PV.1.VEE2153.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Granddaughter,bicycle-valentines-day-card-for-granddaughter-and-her-husband-root-299vee2153,bicycle-valentines-day-card-for-granddaughter-and-her-husband-root-299vee2153,https://greeting-card-images.s3.amazonaws.com/bicycle-valentines-day-card-for-granddaughter-and-her-husband-root-299vee2153,0.15550171840668006,"[249.2804466919511, 232.5551341480545, 217.94669195111672]",91.61316443981721,27.973236500571577
6,6,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe4e01379/images/finished-goods/You-Shine-Birthday-Card-With-Light_799ARH1189_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,you-shine-birthday-card-with-light,you-shine-birthday-card-with-light,https://greeting-card-images.s3.amazonaws.com/you-shine-birthday-card-with-light,0.2189781021870904,"[241.1364653243848, 240.7887770320656, 240.7507457121551]",94.48768843853723,5.915901401641944
7,7,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw702d581b/images/finished-goods/SupercoolPowers-Valentines-Day-Card_200VV8099_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Boy,supercoolpowers-valentines-day-card,supercoolpowers-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/supercoolpowers-valentines-day-card,0.26959797767833793,"[250.5950367647059, 38.31452205882353, 37.332536764705885]",56.45638696655133,0.2762750959360344
8,8,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw2f2635a8/images/finished-goods/Whats-Up-Girl-Thinking-of-You-Card_399MHF1113_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,whats-up-girl-thinking-of-you-card,whats-up-girl-thinking-of-you-card,https://greeting-card-images.s3.amazonaws.com/whats-up-girl-thinking-of-you-card,0.27159285539514033,"[230.5889809848854, 60.242808386153094, 113.77035592393955]",57.0258410531448,341.1463163317877
9,9,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dweb5b94e6/images/finished-goods/All-Kinds-of-Wonderful-Like-a-Daughter-Birthday-Card-root-299FBD8084_FBD8084_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,all-kinds-of-wonderful-like-a-daughter-birthday-card-root-299fbd8084,all-kinds-of-wonderful-like-a-daughter-birthday-card-root-299fbd8084,https://greeting-card-images.s3.amazonaws.com/all-kinds-of-wonderful-like-a-daughter-birthday-card-root-299fbd8084,0.30180779822563925,"[249.90634306134604, 235.09127456819536, 235.0208457415128]",95.08376251036448,0.2838823258745311
10,10,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw55ee9edf/images/finished-goods/Disney-Minnie-Mouse-Pure-Sweetness-Birthday-Card-root-359HKB4771_PV.1.HKB4771.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,disney-minnie-mouse-pure-sweetness-birthday-card-root-359hkb4771,disney-minnie-mouse-pure-sweetness-birthday-card-root-359hkb4771,https://greeting-card-images.s3.amazonaws.com/disney-minnie-mouse-pure-sweetness-birthday-card-root-359hkb4771,0.35819681283797794,"[233.56135265700482, 113.05893719806764, 112.2719806763285]",67.81045751633987,0.3892953729851245
11,11,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwfddf09c9/images/finished-goods/Two-Women-Drinking-Wine-Funny-Thinking-of-You-Card_299YYB1266_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,two-women-drinking-wine-funny-thinking-of-you-card,two-women-drinking-wine-funny-thinking-of-you-card,https://greeting-card-images.s3.amazonaws.com/two-women-drinking-wine-funny-thinking-of-you-card,0.4123202126283408,"[233.49930118798042, 190.76432564640112, 189.12700908455625]",82.8679039750072,2.213971581222657
12,12,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw21df9c16/images/finished-goods/An-Awesome-Ride-Birthday-Card-With-Keychain-root-599MAN2777_PV.1.MAN2777.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Man,an-awesome-ride-birthday-card-with-keychain-root-599man2777,an-awesome-ride-birthday-card-with-keychain-root-599man2777,https://greeting-card-images.s3.amazonaws.com/an-awesome-ride-birthday-card-with-keychain-root-599man2777,0.4362578768783285,"[141.32416257257705, 49.30343903528361, 48.625904421616795]",37.24511117533213,0.43854197080819307
13,13,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw2b7bc29d/images/finished-goods/cute-dog-with-bow-root-299vkd2157_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,cute-dog-with-bow-root-299vkd2157,cute-dog-with-bow-root-299vkd2157,https://greeting-card-images.s3.amazonaws.com/cute-dog-with-bow-root-299vkd2157,0.4869868995633165,"[230.60697964270878, 218.77426949176015, 218.6741448552832]",88.09433813686117,0.5034409924913463
14,14,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwce33877c/images/finished-goods/Designs-Celebrate-Banner-Birthday-Card_595QUF3222_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,designs-celebrate-banner-birthday-card,designs-celebrate-banner-birthday-card,https://greeting-card-images.s3.amazonaws.com/designs-celebrate-banner-birthday-card,0.5058008369737932,"[217.29220049449316, 140.2564621263205, 138.9804450438301]",69.8573814781026,0.9776440907094539
15,15,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw793bc470/images/finished-goods/In-Our-Hearts-Valentines-Day-Card-Male_399VEE7279_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Brother,in-our-hearts-valentines-day-card-male,in-our-hearts-valentines-day-card-male,https://greeting-card-images.s3.amazonaws.com/in-our-hearts-valentines-day-card-male,0.53399268658303,"[169.26955922865014, 39.96501377410468, 32.29366391184573]",39.522200615783504,3.3603065026220658
16,16,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw3ecbf9c7/images/finished-goods/Lovebirds-Religious-Valentines-Day-Card_659VCE1633_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,lovebirds-religious-valentines-day-card,lovebirds-religious-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/lovebirds-religious-valentines-day-card,0.5417793734322626,"[245.57578114870998, 232.09983145339038, 232.13665240503047]",93.66188482394125,359.8360592649605
17,17,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8ccdd2a4/images/finished-goods/Thanking-God-for-Valentines-Day-Card_399VCE1317_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Granddaughter,thanking-god-for-valentines-day-card,thanking-god-for-valentines-day-card,https://greeting-card-images.s3.amazonaws.com/thanking-god-for-valentines-day-card,0.6579412805111949,"[200.59110417479516, 22.00390167772142, 60.72103004291846]",43.64607957892483,346.9921939006246
18,18,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwf6579e63/images/finished-goods/Pink-Floral-Religious-Mothers-Day-Card_499MDD8086_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,pink-floral-religious-mothers-day-card,pink-floral-religious-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/pink-floral-religious-mothers-day-card,0.7109400752795977,"[251.7019584744515, 194.81004270357826, 194.14813724046533]",87.42158739508173,0.6900380710659687
19,19,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwd1c1d666/images/finished-goods/Good-Memories-Easter-Card-for-Daughter_479E2113_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,good-memories-easter-card-for-daughter,good-memories-easter-card-for-daughter,https://greeting-card-images.s3.amazonaws.com/good-memories-easter-card-for-daughter,0.7287338893100588,"[246.78683338354926, 245.03193733052123, 245.04745405242542]",96.43505308119029,359.46948235900066
20,20,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw738f207f/images/finished-goods/Youll-Always-Be-Like-a-Sister-to-Me-Birthday-Card-root-499FBD4109_PV.1.FBD4109.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Sister,youll-always-be-like-a-sister-to-me-birthday-card-root-499fbd4109,youll-always-be-like-a-sister-to-me-birthday-card-root-499fbd4109,https://greeting-card-images.s3.amazonaws.com/youll-always-be-like-a-sister-to-me-birthday-card-root-499fbd4109,0.7301921449652471,"[245.40921532846716, 212.90556569343065, 212.47650547445255]",89.78151388292544,0.7817034569217927
21,21,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4ed28420/images/finished-goods/DaughterinLaw-Pink-Floral-Mothers-Day-Card_599MOA1906_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Daughter,daughterinlaw-pink-floral-mothers-day-card,daughterinlaw-pink-floral-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/daughterinlaw-pink-floral-mothers-day-card,0.7461816649695657,"[248.5589063794532, 222.53968516984258, 222.4188898094449]",92.34858748801923,0.2772653798611873
22,22,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwddb535d3/images/finished-goods/Cartoon-Yoga-Mom-Pop-Up-Mothers-Day-Card_529MOA3229_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,cartoon-yoga-mom-pop-up-mothers-day-card,cartoon-yoga-mom-pop-up-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/cartoon-yoga-mom-pop-up-mothers-day-card,0.7903227240003614,"[247.495703125, 226.39375, 226.1396484375]",92.86967677696079,0.7139002954006987
23,23,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwff84c8c9/images/finished-goods/Lucky-to-Be-Your-Husband-Birthday-Card-for-Wife-root-699FBD1195_FBD1195_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,lucky-to-be-your-husband-birthday-card-for-wife-root-699fbd1195,lucky-to-be-your-husband-birthday-card-for-wife-root-699fbd1195,https://greeting-card-images.s3.amazonaws.com/lucky-to-be-your-husband-birthday-card-for-wife-root-699fbd1195,0.853600864748008,"[191.2819447837772, 61.78255558270217, 59.87173222575128]",49.245819021476166,0.8724542726573006
24,24,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw01ff7223/images/finished-goods/Wishing-You-Lifes-Best-Birthday-Card-for-Niece-root-399FBD8204_FBD8204_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Niece,wishing-you-lifes-best-birthday-card-for-niece-root-399fbd8204,wishing-you-lifes-best-birthday-card-for-niece-root-399fbd8204,https://greeting-card-images.s3.amazonaws.com/wishing-you-lifes-best-birthday-card-for-niece-root-399fbd8204,0.8932831316645231,"[248.31870092790862, 236.12348322626696, 235.94450392576732]",94.95356957915216,0.8678347393467213
25,25,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw8d7b2cdd/images/finished-goods/One-Step-Ahead-Quinceaera-Card-root-299BIH1669_PV.1.BIH1669.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Girl,one-step-ahead-quinceaera-card-root-299bih1669,one-step-ahead-quinceaera-card-root-299bih1669,https://greeting-card-images.s3.amazonaws.com/one-step-ahead-quinceaera-card-root-299bih1669,1.0428088183832576,"[228.97954449599325, 227.22543230704343, 227.25917334458035]",89.45195623588955,358.8458764125982
26,26,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1ba/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw9bcec1e0/images/finished-goods/boy-first-communion-hands-and-bow-tie-root-199cds6179_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Boy,boy-first-communion-hands-and-bow-tie-root-199cds6179,boy-first-communion-hands-and-bow-tie-root-199cds6179,https://greeting-card-images.s3.amazonaws.com/boy-first-communion-hands-and-bow-tie-root-199cds6179,1.0849082293990906,"[243.83951745567538, 74.4659111679766, 93.16486931091208]",62.412829141892544,353.3759603212888
27,27,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw01b178a1/images/finished-goods/Chips-and-Nacho-Dip-Anniversary-Card-for-Husband_399AVY2350_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Husband,chips-and-nacho-dip-anniversary-card-for-husband,chips-and-nacho-dip-anniversary-card-for-husband,https://greeting-card-images.s3.amazonaws.com/chips-and-nacho-dip-anniversary-card-for-husband,1.1445785388247527,"[135.55, 33.61828793774319, 31.63599221789883]",32.781567101548795,1.1445785388247527
28,28,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4bd49358/images/finished-goods/Paisley-and-Flowers-Amazing-Woman-Birthday-Card_499SAW3014_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,paisley-and-flowers-amazing-woman-birthday-card,paisley-and-flowers-amazing-woman-birthday-card,https://greeting-card-images.s3.amazonaws.com/paisley-and-flowers-amazing-woman-birthday-card,1.152850249127073,"[223.87312755333636, 84.14049024058103, 80.07467090331366]",59.59760754051962,1.6964657752187635
29,29,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw5ddd3ddb/images/finished-goods/Geometric-Pink-and-Flowers-Mothers-Day-Card_799MOA1767_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Mother,geometric-pink-and-flowers-mothers-day-card,geometric-pink-and-flowers-mothers-day-card,https://greeting-card-images.s3.amazonaws.com/geometric-pink-and-flowers-mothers-day-card,1.1902932061108829,"[248.28324119871982, 185.80011638056445, 184.542042478906]",84.86770268188741,1.184233048884313
30,30,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw4f362be9/images/finished-goods/Celebration-Spinner-Birthday-Card_499HFI1275_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,celebration-spinner-birthday-card,celebration-spinner-birthday-card,https://greeting-card-images.s3.amazonaws.com/celebration-spinner-birthday-card,1.1920418271034063,"[230.1607873210634, 134.03348670756645, 131.45961145194275]",70.90596054372669,1.5646471683599898
31,31,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw6c4c01a0/images/finished-goods/Disney-Elena-of-Avalor-Birthday-Card-With-Stickers_499HFI1029_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Girl,disney-elena-of-avalor-birthday-card-with-stickers,disney-elena-of-avalor-birthday-card-with-stickers,https://greeting-card-images.s3.amazonaws.com/disney-elena-of-avalor-birthday-card-with-stickers,1.1991935364023196,"[165.43974009641585, 40.908614546216725, 38.340180255711594]",39.95684712786813,1.212483014287788
32,32,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw76b70b13/images/finished-goods/Youre-a-Bright-Spot-in-Our-Family-Birthday-Card-for-Niece-root-599FBD8206_FBD8206_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Niece,youre-a-bright-spot-in-our-family-birthday-card-for-niece-root-599fbd8206,youre-a-bright-spot-in-our-family-birthday-card-for-niece-root-599fbd8206,https://greeting-card-images.s3.amazonaws.com/youre-a-bright-spot-in-our-family-birthday-card-for-niece-root-599fbd8206,1.257734440833054,"[186.99510717614166, 129.9061043802423, 128.62604846225537]",61.88650110556805,1.3158230879769968
33,33,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwe17cee63/images/finished-goods/For-a-Wonderful-Son-and-the-Man-He-Loves-Christmas-Card-root-499XXO7095_PV.1.XXO7095.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Son,for-a-wonderful-son-and-the-man-he-loves-christmas-card-root-499xxo7095,for-a-wonderful-son-and-the-man-he-loves-christmas-card-root-499xxo7095,https://greeting-card-images.s3.amazonaws.com/for-a-wonderful-son-and-the-man-he-loves-christmas-card-root-499xxo7095,1.2765075024616943,"[178.28475997118343, 31.212718580129675, 28.066147095422096]",40.46096216992265,1.256796913965632
34,34,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwac674a36/images/finished-goods/Awesome-Woman-Valentine-Card-for-Wife_699SV8876_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,awesome-woman-valentine-card-for-wife,awesome-woman-valentine-card-for-wife,https://greeting-card-images.s3.amazonaws.com/awesome-woman-valentine-card-for-wife,1.2979446237472558,"[236.27130827685357, 188.33066338057097, 186.82214006982954]",82.95949967582021,1.8303927432216884
35,35,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwdb9bd071/images/finished-goods/youre-an-amazing-mom-daughter-card-root-499moa1494_1470_1.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Daughter,youre-an-amazing-mom-daughter-card-root-499moa1494,youre-an-amazing-mom-daughter-card-root-499moa1494,https://greeting-card-images.s3.amazonaws.com/youre-an-amazing-mom-daughter-card-root-499moa1494,1.3604502717849305,"[233.46577574967407, 193.36277705345503, 192.5068448500652]",83.52404325485084,1.2538396651334374
36,36,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dwb94cc84d/images/finished-goods/You-Are-a-Positive-Powerful-Woman-Religious-Birthday-Card-root-399MHB8221_PV.1.MHB8221.jpg_Source_Image.jpg?sw=416&sh=416&sm=fit&yocs=27_&yoloc=us,Any+Woman,you-are-a-positive-powerful-woman-religious-birthday-card-root-399mhb8221,you-are-a-positive-powerful-woman-religious-birthday-card-root-399mhb8221,https://greeting-card-images.s3.amazonaws.com/you-are-a-positive-powerful-woman-religious-birthday-card-root-399mhb8221,1.381775224961892,"[251.65, 234.64493670886077, 189.2131329113924]",86.44375155125341,43.65863239069338
37,37,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw96a4d108/images/finished-goods/Your-Smile-SpanishLanguage-Mothers-Day-Card-root-799MTH7082_MTH7082_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,your-smile-spanishlanguage-mothers-day-card-root-799mth7082,your-smile-spanishlanguage-mothers-day-card-root-799mth7082,https://greeting-card-images.s3.amazonaws.com/your-smile-spanishlanguage-mothers-day-card-root-799mth7082,1.4804788613284343,"[237.88045769346581, 229.85395965070762, 227.40409515206264]",91.2322652638291,14.03081168084618
38,38,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw984660e7/images/finished-goods/Valentine-Card-for-the-Man-of-the-House_369ZV6075_01.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Husband,valentine-card-for-the-man-of-the-house,valentine-card-for-the-man-of-the-house,https://greeting-card-images.s3.amazonaws.com/valentine-card-for-the-man-of-the-house,1.5034905911056362,"[211.5759763702002, 92.36215950114867, 89.18903839842469]",58.97353230757351,1.5556175300941464
39,39,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dweec81929/images/finished-goods/Let-There-Be-Cake-and-Laughter-Birthday-Card-root-359HBD4267_HBD4267_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Any+Woman,let-there-be-cake-and-laughter-birthday-card-root-359hbd4267,let-there-be-cake-and-laughter-birthday-card-root-359hbd4267,https://greeting-card-images.s3.amazonaws.com/let-there-be-cake-and-laughter-birthday-card-root-359hbd4267,1.5234503115775682,"[236.88824662813101, 144.6974951830443, 135.61030828516377]",73.03893233594016,5.383514147241659
40,40,https://cdn-us-ec.yottaa.net/56213828312e5803810043dd/www.hallmark.com/v~4b.1bd/dw/image/v2/AALB_PRD/on/demandware.static/-/Sites-hallmark-master/default/dw819367e5/images/finished-goods/The-Blessings-You-Bring-to-My-Life-Christmas-Card-for-Wife-root-699XXO9973_XXO9973_1470_1.jpg_Source_Image.jpg?sw=512&sh=512&sm=fit&yocs=27_&yoloc=us,Wife,the-blessings-you-bring-to-my-life-christmas-card-for-wife-root-699xxo9973,the-blessings-you-bring-to-my-life-christmas-card-for-wife-root-699xxo9973,https://greeting-card-images.s3.amazonaws.com/the-blessings-you-bring-to-my-life-christmas-card-for-wife-root-699xxo9973,1.5475432984004396,"[195.8176440329218, 54.83307613168724, 51.302597736625515]",48.45494936657791,1.4657899584337784
